"","NP1.JOR.NPP","NP10.JOR.NPP","NP12.JOR.NPP","NP14.JOR.NPP","NP18.JOR.NPP","NP21.JOR.NPP","NP22.JOR.NPP","NP23.JOR.NPP","NP24.JOR.NPP","NP25.JOR.NPP","NP26.JOR.NPP","NP27.JOR.NPP","NP28.JOR.NPP","NP32.JOR.NPP","NP33.JOR.NPP","NP34.JOR.NPP","NP35.JOR.NPP","NP36.JOR.NPP","NP37.JOR.NPP","NP38.JOR.NPP","NP39.JOR.NPP","NP40.JOR.NPP","NP41.JOR.NPP","NP43.JOR.NPP","NP44.JOR.NPP","NP45.JOR.NPP","NP46.JOR.NPP","NP5.JOR.NPP","NP6.JOR.NPP","NP7.JOR.NPP"
"80e808a3ee37f9e3843fb31a083577f4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a6b15104993cc64b5d065efe0eb74381",0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7f562aff281528a9856209f48fc18068",0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,8,12,0,0,7
"58383b8e36ba12a8e0f388315f0d2156",0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962b5488d2eca398c2ccdb38d1cc4431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab00979aca682aa150fadf5de30e2d38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0
"99e26d7878b68a81675cebf6e327562b",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aed6d82e14713f8c9165c17cdb644689",0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c01d0869d8857b955957a6945a10fde",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e7c6533c7ee2b34f3777ac6c710323c6",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1055563501739cb98ea81098d8c7bdb5",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"b88383f915ddcabdfa2672e78586803d",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3509e5c32daaa0be89dd113b1692afcd",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4138678ea0c7d894835c1512321e454c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2d28c1aa8ba1fbe16d9428f65e2fcab6",0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34019e47ec726878a2809953cdfeb56c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"718f9fedf1d99812faef156bc094b479",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9b4b76960e5c2081fd593e60051f45d",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"4fc66a08a1da54a68abfb471f9ff92e9",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55d57bb923c607687678372324aab340",0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6894048933c81b4a11e697b2a6ad058",0,0,0,0,1,0,0,0,6,0,5,0,0,2,0,0,5,0,0,0,11,0,0,0,0,0,4,0,9,0
"163010c81711525f4aba0400942455ed",0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1f00806a5958cbba17ec059d6fd44f87",0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e84bbc003243ce918af4ce3c30befb83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db8bc076c0ae807f917626055d85d0ad",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46e897e59729c004560d36ef39957c0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"84823f036bcd6fcf75ba2b0240fdd574",0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84e11c9dcb82829620b0f1bdb4e0737e",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34555dd53a5005e8760ebfa49fc63949",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"899490b4e866fd87caefab57b9b43a39",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf09818089c095976ac940762c75cb76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"d5c553f0778455bcaccb3a1c6ee95854",0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"1eb5107f3cbc0e01c6bf8eb6691aca8d",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db9020189485ed0885490f687b78652d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20aff946c14efe7cbf78580f665b547b",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cc9d623a39f58ec3f10eb09dbf67cf7",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52fdcd0d82bddc86d04009819b27b6e9",8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
"5aed30b14ab63b6e9662aca3895011d4",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5dde9a0f01e3e4ef34823939ff77c4ab",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"6c548afa8cefe5f22d02b6c1227a8f23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"8e8e852c3ef9b65af81fd9e22351ef3f",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"96d6481b1425757811ddb51cf9d40596",4,0,3,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
"1a0e7d24018fcd247046075c90bb428d",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0774782bc753d689b641546bf28520c3",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bc2d98e7dd9df3423cd86f6ab02187e",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e78edae513c3eb7c6d69fc921c30c5f",0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536ed27fa2a537f067477380b8994c72",0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdbafa707830373f1b8aad155f104564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435d7c56823e77460db50ec8fcfdacfa",0,5,5,3,0,0,0,0,5,7,5,8,3,1,3,0,5,0,0,0,0,5,0,0,0,4,0,0,3,0
"88649d5be32c55b4d95479cdee34767b",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d30ecd4e54c7c2848c2e069fe31395a7",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3ddac28c1b824336763f0ede0358de9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2951eec8cc1917f3849b5c8e54b5fd97",0,0,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"a5dcd36a79a110e1980cdadeb6f0ba43",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"427137f0afa7dac874912dfaea3cdb37",0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c39f3fb4e2cb1d7b4d794c890199f0fc",0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67d786e2cb7d8845c4dfc85a7c48691e",0,0,0,0,0,0,0,0,4,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1faa4598a704f9bbe6e71ef8ea4630c4",0,0,0,0,0,0,0,0,5,19,31,0,0,0,6,0,0,0,8,0,0,6,0,0,0,0,0,0,6,0
"c2fa6861232e891c9b2acc3c7ce8a06e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"abe41cdf39b886e8134e7b448aadd0e6",0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"1b0a434713756a22f257b1bb7268a41d",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6895692897a84034b64fec5810af98f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"761bb2744f1d1b65c64672859aeca348",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e99ab3ea146ba31e7b35dd90d47ad4dd",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb7fd4709b7cadd17e542c6004b50f70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"9106886dced62a64b8bcd1c53cf66ce6",0,0,0,0,0,0,0,0,7,10,17,0,0,0,6,0,0,0,0,0,0,0,0,7,15,0,0,0,3,0
"c30f72c22e9d585add0c6dd610d7ba38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"6a58bc8bfda74d25a6ef19935571f0cf",0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a20d1391e3f24cdc2d4040934120de94",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e643c0511c7302a826ac21d3d38e152c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"bd6be330c470bb8861335536aee442dc",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d0edf98c95115c7efdf7a664f3d8e1eb",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"a80bc0162f263e44d5104e0ed810928f",0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"04503c1d49245843c2a45252da828f46",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da462d235ce34e63a0aca040ce7bae69",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fac6fd0b7c8b2e0f4fe7c75c52a1b997",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd78c9e8a6969337ba0f01fa3f80c706",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e24a6706a978312fc6849c85ecd129b2",0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac8c715f749a30cccfbb75a77156f669",0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"e3346c52c962fe71ab1a503c03f4fdb0",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0
"2ce226af9a6db0ed3aabf718d4be6fbd",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adcf8c87cd5cdc7feb9a70b5386d17ed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"eab4267eb5b6224b836c32ba19edb176",0,6,0,0,0,4,16,10,16,22,17,0,0,0,7,9,11,0,0,0,7,0,0,7,0,0,5,0,2,0
"499aa3a8b730a2a9b7cd504b94a0d41b",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9484409c625ca89aa3cc598e86bff400",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"bb14c4054a2cbd967296f5236beb8b34",0,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559137a724b1adbd2983b6809d514293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"fc7b9d26459d13e429fe32f223df46b4",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e77739612b0537732a9024de812f29e2",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29aa896d6b701f5eb6dc841954f1dc1f",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"241e3daec262386cdb5bedf4666347b7",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"871a1aba0063b156d726d27b641923e4",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5692766f7d4d1521ff23b077b4b17063",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912428472555f0f8e727851a4d206d3a",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c950edfbdef6f4d79bff31d3c5ad4913",0,0,0,0,0,0,0,0,8,3,11,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
"dde4185b0e1627ccdbfe91a75e2b7acf",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0
"680f01219f8843fde72684883dd6732f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"5baf73e9723cbc845ff2b4e98a9cb049",0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9ab93f5773c7cd4ee295f81d447ac70",0,6,0,0,0,3,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"bba3ef16aac74e105c6e2edcd8f0b8f9",0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0
"2f659f1437538fd1d799a68a8e35e2c0",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d38d7261411baeb7c29a7bdd7b92574",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72b03ae61fd8288c9604a300f9d0e7c6",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70f5cd95432c08f2850400b7152a585f",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7a626b4080e5d5e9517fd05f6b33a5c",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45b281f29eade760fc770d560ffbb4b6",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"096461b805f654b96fea75ed5196747f",0,0,0,0,0,8,0,10,0,0,0,0,12,5,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"bfa8caf22fb8c2a4edc23b28d7f3ba7a",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7312897da62fe02478b2c448384b9d3b",0,15,7,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,6,0,0,4,0,0,0,12,0,0,12,4
"cd222f656049424f53c6e75c7719b304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"9debe687912c063bd5c95d475972e79c",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508e1d0059fc7072edc78c11dc5c1f77",0,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"f92fc190e151afc19871fc1955f34055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0
"6d9889b725faff88bb357a165122b4dc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"16c8c99921e14985b6093a0bb76f4542",0,0,10,0,0,0,21,0,0,0,0,21,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"12e87fe204492bde3be58eef11b8f863",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6028e50fed5608243d7751889fc7b3d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"6c16f08c22e78bb9f5908fa8d6d33cc2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"6079f97f6a6ce4f125325ef8a208ce4d",0,13,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b31098214697bad426de65b8dfd77e6b",0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb5a778b1090d67a7f5c2fd709ce0de9",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5b5f137d69919b61390b90d47a3b8f7",0,0,0,0,0,13,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0
"25c3ea2b8f694b7713f8983d4e1ec302",0,0,5,11,18,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,17,7,5
"f67ad08a724ecfa309dc30135ea82cb1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"b9b391de931ce6bb522d5173fde12ec5",0,25,20,0,18,9,39,27,21,15,9,33,20,11,29,26,0,25,19,0,27,23,20,30,0,0,14,0,22,0
"722d49a5e07d17813d48f38fdd1b6100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"9268d45ee8aad685fa8b37ad12d968b4",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d29dd8d88974496d7432e1f3f6b74b4e",0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18
"91b75073e6c02acea4aa61750344071d",47,12,13,19,16,11,0,0,13,9,0,14,23,31,31,17,20,29,17,31,14,20,21,9,29,30,10,0,26,13
"56adc04b64a15a34ef622af1a040985a",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b287ac123d67d7528f0e49020dd6c18e",0,0,0,12,13,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c734ec383863176faa2b5f5b38b4a9a6",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954d99e9508f27d98c3ce23b1d86d855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"1976e98ee0ea15d61dc1f1f47d3b3ea3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fa834c13d65135cd6aafad75cbb05e00",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e729a1105d67afb86ad609bcedf6e01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"082a2794930e833ce74c31d6a022d05b",22,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca904f1b8c2341fe56032fc81662b415",0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bea1e72e6bf071c35e5caa32197e1422",0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2882bdfcdbc7cebf9877e317158f1092",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c50ec8f0afaa1e531278dcebcb9bd07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"d47568a9ad33bd8d9b8a47d03ee6ac3d",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
"3a3ae4a4486eb1e739458977c19345d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
"459567a410beb2cf5a157aa88ff94264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b22de87a5b47e56b25a758a7318714a6",0,0,0,0,0,0,0,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"1f9a367cea7f5cd84639fe2c27889b36",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187b00ecfb4bd3ee02c784db7154033f",0,10,9,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"c6875f78aaffb94deab27ec2de8da3f1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65e663e1b9923b553d3055bbe0948665",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"b7f94e62499475f116a93392d3db0a38",0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75a5c2795f46bc2c4436097c1d903ec6",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d04c6ee72db4e84d71f1f13a19522abc",0,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732dc5eceeee5e46e5d7c1f76bd53ec8",0,0,7,0,0,0,23,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,22
"d918225b80a43649f9be7b7a02270831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"a18419a2cde5b61a8069037b3bbe3232",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"053bff9a024cea8d672e706757bac100",25,0,0,0,0,10,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"d383f104e6a3a466de36f94b05bcf11d",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"54a81c5c9d00b21e5e888b64f37ce6b9",0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b469e63a06ec1b215efc1a2b3dc3972b",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"629831ecae56eab50e9caee260acd8dd",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40896afdc64753063b248bbe0e20df0f",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0
"fc0aeec89edb24584dd6bb66e92ed31e",13,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"80d63a43011791fd7d9874896a638746",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d39c02381f61a6fcd2f147ee7fa7804b",0,8,0,22,20,0,25,0,0,0,0,0,0,0,15,17,0,0,7,0,0,12,0,0,8,18,0,34,12,17
